PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,spinDir,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,BatSpeed,VerticalAttackAngle,HorizontalAttackAngle,play_by_play,run_value,wOBA_result,xwOBA_result,Family,FB_RelSpeed,FB_IVB,FB_HB,delta_velo,delta_IVB,delta_HB,dre_hat,run_suppress,fam_mu,fam_sd,StuffPlus
59,2025-09-05,14:04:35.03,3,2,"Odom, Leo",1000155054,Right,OLE_REB,"Sirmans, Tate",812536,Right,OLE_REB,Undefined,4,Top,2,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,93.91344,-3.614123,-2.553777,2225.859958,208.626229,1:00,6.02023,1.76936,6.44391,-13.07788,18.01076,9.28981,1.60178,0.19537,86.02955,-6.135749,-0.870898,0.401303,,,,,,,,,,,,-5.5328,10.69292,-1.59187,50,5.757,5.68817,-136.19394,-8.9382,-10.40992,29.42907,-12.05544,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250905-OleMiss-Private-1,287467d0-8a8b-11f0-b7ae-078b0a2ab2b7,93.92521,,,7.88389,,,,,,,c25c51a2-969b-45b3-820b-de9c5afdec60,2025-09-05,19:04:35.03,2025-09-05T14:04:35.0310000-05:00,2025-09-05T19:04:35.0310000Z,,v3,5322,5322,,,,Undefined,OLE_REB,0bb9f558-fe62-4c72-86c7-d169f3a6d49e,54.05559,-137.06748,14.71453,6.017,-8.58036,-6.02772,-1.7653,5.99716,-5.20496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,StrikeCalled,-0.065092516,0.0,,Fastball,93.69571,17.25989,8.31426,,,,-0.006811773192711077,0.006811773192711077,0.00709721738292529,0.006600601967442501,99.13509649082866
60,2025-09-05,14:04:54.99,3,3,"Odom, Leo",1000155054,Right,OLE_REB,"Sirmans, Tate",812536,Right,OLE_REB,Undefined,4,Top,2,1,1,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Double,0,0,,93.93931,-2.324976,-2.044585,2285.345297,212.301191,1:00,6.02197,1.56471,6.54101,-13.19961,17.4758,10.47638,2.78706,0.56171,86.50609,-4.86847,-0.142253,0.398627,96.20503,-6.602019,-45.136569,,,,,26.80515,24.12144,-43.887252,0.181308,-6.06524,10.0826,-1.42746,50,5.85489,4.46378,-136.56881,-5.8891,-11.5388,28.0135,-12.99247,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250905-OleMiss-Private-1,34579e50-8a8b-11f0-b7ae-078b0a2ab2b7,94.55564,2.94636,,7.43322,,,,1.36087,2.94636,-0.53888,c25c51a2-969b-45b3-820b-de9c5afdec60,2025-09-05,19:04:54.99,2025-09-05T14:04:54.9910000-05:00,2025-09-05T19:04:54.9910000Z,GroundBall,v3,5322,5322,,,,Undefined,OLE_REB,18242abf-4c91-439b-937e-d57e818b5f10,53.96103,-137.37891,14.00675,6.01975,-5.51338,-6.49624,-1.56137,4.79746,-5.7694,180.0,1.3559,99.04532,,,,,,,,2.94718,-16.25058,,,,,,,,-0.53389,-99.51861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Medium,,,,78.40136,23.63086,-22.89076,Double,0.766083123,1.483,0.4509699778396607,Fastball,93.69571,17.25989,8.31426,,,,-0.0062453354178825075,0.0062453354178825075,0.00709721738292529,0.006600601967442501,97.4187749261516
61,2025-09-05,14:05:28.58,4,1,"Odom, Leo",1000155054,Right,OLE_REB,"Jones, Topher",1000158115,Right,OLE_REB,Undefined,4,Top,2,1,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.67328,-0.279891,-2.671505,2290.795312,198.486797,12:30,6.13769,1.36161,6.23022,-12.34583,20.27316,6.45756,4.85036,-0.56677,84.15383,-2.67533,-1.507275,0.411061,,,,,,,,,,,,-4.00827,10.84607,-1.16494,50,6.11012,5.94213,-133.19347,-0.94399,-7.25395,26.61877,-12.54538,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250905-OleMiss-Private-1,4848e770-8a8b-11f0-b7ae-078b0a2ab2b7,91.69543,,,7.51945,,,,,,,c25c51a2-969b-45b3-820b-de9c5afdec60,2025-09-05,19:05:28.58,2025-09-05T14:05:28.5830000-05:00,2025-09-05T19:05:28.5830000Z,,v3,5322,5322,,,,Undefined,OLE_REB,75326002-89ad-4023-b40d-a26a1ec671b8,54.26873,-134.04386,13.30938,6.13388,-0.5432,-6.27269,-1.35847,6.17387,-3.62697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,BallCalled,0.063688329,0.0,,Fastball,93.69571,17.25989,8.31426,,,,-0.012552977508854021,0.012552977508854021,0.00709721738292529,0.006600601967442501,116.5310986871782
62,2025-09-05,14:05:46.52,4,2,"Odom, Leo",1000155054,Right,OLE_REB,"Jones, Topher",1000158115,Right,OLE_REB,Undefined,4,Top,2,2,1,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,80.43084,1.934913,-2.620556,2827.600753,26.728927,7:00,5.69335,2.36348,5.64371,-50.53774,-7.42552,-4.31713,3.2894,-0.44253,74.75663,-7.255911,-3.390714,0.472576,,,,,,,,,,,,1.55575,-3.85886,-2.13806,50,5.82539,5.51685,-116.86477,2.21304,2.17901,19.38772,-37.57884,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250905-OleMiss-Private-1,53010b70-8a8b-11f0-b7ae-078b0a2ab2b7,79.75953,,,5.67421,,,,,,,c25c51a2-969b-45b3-820b-de9c5afdec60,2025-09-05,19:05:46.52,2025-09-05T14:05:46.5220000-05:00,2025-09-05T19:05:46.5220000Z,,v3,5322,5322,,,,Undefined,OLE_REB,e9877d71-6abc-4074-8dc2-dea62c055448,54.86014,-117.6683,9.69386,5.70139,3.7705,-18.78942,-2.36484,5.42654,1.0895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,BallCalled,0.063688329,0.0,,Breaking,93.69571,17.25989,8.31426,-13.264870000000002,-24.685409999999997,-12.63139,-0.0082037316737316,0.0082037316737316,0.005545953463498985,0.008683169874374808,106.12167733370292
63,2025-09-05,14:06:07.67,4,3,"Odom, Leo",1000155054,Right,OLE_REB,"Jones, Topher",1000158115,Right,OLE_REB,Undefined,4,Top,2,3,1,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,92.38552,-2.830078,-2.772051,2336.624311,207.65832,1:00,6.05519,1.7642,6.48629,-12.24674,19.80332,9.84268,2.43109,0.03733,84.51183,-5.216325,-0.988391,0.407461,75.26861,54.771667,135.872558,5143.207644,-91.9181,83.05523,60.4238,194.85971,63.71358,150.698082,4.212135,-5.93815,11.4806,-1.57361,50,5.85047,6.10107,-134.08142,-6.92073,-10.81668,28.82411,-11.26148,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250905-OleMiss-Private-1,5fa98dc0-8a8b-11f0-b7ae-078b0a2ab2b7,92.50567,83.09023,,7.87368,,,,1.04333,2.4874,-0.02914,c25c51a2-969b-45b3-820b-de9c5afdec60,2025-09-05,19:06:07.67,2025-09-05T14:06:07.6700000-05:00,2025-09-05T19:06:07.6700000Z,Popup,v3,5322,5322,,,,Undefined,OLE_REB,c2222b03-ab6d-4a80-be05-1bafe5081bda,54.01443,-134.94166,14.41206,6.05199,-6.58463,-5.63074,-1.76051,6.42389,-5.40834,326.879534,1.04351,-45.72361,-3.44522,2.51734,-0.45769,-0.11826,0.08899,-0.01809,0.00125,2.4901,90.10532,-30.68949,3.63841,-0.17106,-0.21137,0.07199,-0.00932,0.00042,-0.02605,44.25688,-10.49107,2.01519,0.12259,-0.25638,0.0769,-0.00965,0.00044,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,86.31319,19.068,-22.29401,FoulBallNotFieldable,-0.038050274,0.0,,Fastball,93.69571,17.25989,8.31426,,,,-0.013877680720653738,0.013877680720653738,0.00709721738292529,0.006600601967442501,120.54498474888537
64,2025-09-05,14:06:39.23,4,4,"Odom, Leo",1000155054,Right,OLE_REB,"Jones, Topher",1000158115,Right,OLE_REB,Undefined,4,Top,2,3,2,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,94.63464,-1.941985,-2.827666,2430.174823,199.12594,12:45,6.10381,1.5007,6.4266,-10.28957,20.23773,6.69,3.45847,-0.54302,86.63494,-3.965493,-1.617217,0.397664,,,,,,,,,,,,-4.17996,11.28355,-1.30146,50,5.95952,6.48941,-137.36634,-4.86032,-8.01983,29.25079,-10.52502,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250905-OleMiss-Private-1,7260d040-8a8b-11f0-b7ae-078b0a2ab2b7,94.78476,,,7.99971,,,,,,,c25c51a2-969b-45b3-820b-de9c5afdec60,2025-09-05,19:06:39.23,2025-09-05T14:06:39.2360000-05:00,2025-09-05T19:06:39.2360000Z,,v3,5322,5322,,,,Undefined,OLE_REB,ae57c298-d67d-40fc-ba89-a4f437f4b705,54.07012,-138.23031,14.62539,6.09848,-4.54945,-5.26251,-1.49663,6.72629,-4.00991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,FoulBallNotFieldable,-0.038050274,0.0,,Fastball,93.69571,17.25989,8.31426,,,,-0.01566435042357569,0.01566435042357569,0.00709721738292529,0.006600601967442501,125.95864159938085
65,2025-09-05,14:07:19.68,4,5,"Odom, Leo",1000155054,Right,OLE_REB,"Jones, Topher",1000158115,Right,OLE_REB,Undefined,4,Top,2,3,2,Fastball,Four-Seam,BallCalled,Walk,Undefined,Undefined,0,0,,92.452,0.649853,-1.22576,2281.97988,208.804911,1:00,5.98802,1.56976,6.50789,-15.03162,16.69233,8.66654,5.33195,1.16685,84.77298,-2.245561,0.347292,0.405383,,,,,,,,,,,,-4.80807,8.83138,-1.48728,50,6.02625,2.51689,-134.46291,1.14183,-8.85389,27.56828,-15.91141,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250905-OleMiss-Private-1,8a822e80-8a8b-11f0-b7ae-078b0a2ab2b7,92.97992,,,7.67901,,,,,,,c25c51a2-969b-45b3-820b-de9c5afdec60,2025-09-05,19:07:19.68,2025-09-05T14:07:19.6810000-05:00,2025-09-05T19:07:19.6810000Z,,v3,5322,5322,,,,Undefined,OLE_REB,2fa933d2-a675-49c7-b7ee-4e79d710acd6,53.99047,-135.27858,13.78414,5.98551,1.61261,-7.9557,-1.56562,2.77886,-4.42695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,BallCalled,0.063688329,0.673,,Fastball,93.69571,17.25989,8.31426,,,,-0.006184737267884574,0.006184737267884574,0.00709721738292529,0.006600601967442501,97.23516091549975
1,2025-09-08,13:29:11.78,1,1,"Hayes, Terry",833377,Right,OLE_REB,"Goldin, Cannon",1000209292,Left,OLE_REB,Undefined,1,Top,0,0,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,93.57416,-1.782508,-2.031229,2293.325403,181.830097,12:00,6.73818,1.32574,5.72407,-12.4602,19.72946,0.59713,4.03796,-0.51724,85.31846,-4.181859,-1.924526,0.408347,,,,,,,,,,,,-0.87378,10.82981,-1.15645,50,6.58158,4.78675,-135.7381,-4.5719,-1.62834,30.03107,-11.99215,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250908-OleMiss-Private-1,b7145a60-8ce1-11f0-b802-852e8b1ed72d,92.30488,,,8.25571,,,,,,,f9cbeef4-79f0-44a9-a934-c670f4ec46c0,2025-09-08,18:29:11.78,2025-09-08T13:29:11.7814784-05:00,2025-09-08T18:29:11.7814784Z,,v3,5322,5322,,,,Undefined,OLE_REB,21318fda-8085-436e-9c0a-f94caac3a2cb,54.77406,-136.79025,15.01554,6.7344,-4.15175,-5.99608,-1.32515,4.8438,-0.81417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,StrikeSwinging,-0.118124936,0.0,,Fastball,94.04558,17.292254999999997,7.380595,,,,-0.014353226043544397,0.014353226043544397,0.00709721738292529,0.006600601967442501,121.98589976008068
2,2025-09-08,13:29:28.24,1,2,"Hayes, Terry",833377,Right,OLE_REB,"Goldin, Cannon",1000209292,Left,OLE_REB,Undefined,1,Top,0,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,94.91675,-1.656976,-2.471494,2294.185181,180.453367,12:00,6.66788,1.31558,5.98189,-10.14067,21.10174,0.15839,4.28506,-0.96355,85.83096,-3.662599,-2.443074,0.402294,,,,,,,,,,,,-0.83819,11.62197,-1.12031,50,6.53107,5.93153,-137.59096,-4.20326,-1.59108,33.31277,-10.11256,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250908-OleMiss-Private-1,c0c0b3b0-8ce1-11f0-b802-852e8b1ed72d,93.69372,,,9.08579,,,,,,,f9cbeef4-79f0-44a9-a934-c670f4ec46c0,2025-09-08,18:29:28.24,2025-09-08T13:29:28.2466816-05:00,2025-09-08T18:29:28.2466816Z,,v3,5322,5322,,,,Undefined,OLE_REB,22eb68ad-b665-42af-bef4-aef351b45cd8,54.51499,-138.6798,16.65638,6.66305,-3.87273,-5.05628,-1.31503,5.98353,-0.79554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,BallCalled,0.063688329,0.0,,Fastball,94.04558,17.292254999999997,7.380595,,,,-0.01762679094508123,0.01762679094508123,0.00709721738292529,0.006600601967442501,131.90488871800818
3,2025-09-08,13:29:45.40,1,3,"Hayes, Terry",833377,Right,OLE_REB,"Goldin, Cannon",1000209292,Left,OLE_REB,Undefined,1,Top,0,1,1,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,77.40163,0.566044,-0.046777,2610.643916,12.308254,6:30,6.72554,1.44206,4.96421,-64.97921,-16.49485,-3.93575,1.84537,1.06989,71.29986,-11.074893,-0.74431,0.501155,,,,,,,,,,,,1.93311,-7.85725,-1.43415,50,6.72646,0.25271,-112.36784,-1.28412,2.45417,21.7022,-42.14925,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250908-OleMiss-Private-1,cb2ba210-8ce1-11f0-b802-852e8b1ed72d,75.21113,,,6.10178,,,,,,,f9cbeef4-79f0-44a9-a934-c670f4ec46c0,2025-09-08,18:29:45.40,2025-09-08T13:29:45.4057984-05:00,2025-09-08T18:29:45.4057984Z,,v3,5322,5322,,,,Undefined,OLE_REB,176c8e0c-ad59-4a13-bdfa-ef2f54c484eb,55.54039,-113.43284,10.8511,6.73872,0.78428,-21.07462,-1.4436,0.13228,1.22708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,BallCalled,0.063688329,0.0,,Breaking,94.04558,17.292254999999997,7.380595,-16.643950000000004,-33.787105,-11.316345,-0.007131695346156867,0.007131695346156867,0.005545953463498985,0.008683169874374808,103.65244929121477
4,2025-09-08,13:30:02.04,1,4,"Hayes, Terry",833377,Right,OLE_REB,"Goldin, Cannon",1000209292,Left,OLE_REB,Undefined,1,Top,0,2,1,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Out,1,0,,94.46645,-2.47505,-1.819687,2326.775517,211.431485,1:00,6.61873,1.27033,5.77951,-14.61875,16.88564,9.69772,3.09496,0.38475,86.26838,-5.253655,-0.08341,0.403977,101.64778,-17.255148,14.538529,,,,,11.90881,11.90881,8.851913,0.066099,-5.49784,9.63827,-1.12621,50,6.40563,3.92419,-137.06335,-6.38619,-10.44579,30.64035,-13.8615,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250908-OleMiss-Private-1,d4fff5c0-8ce1-11f0-b802-852e8b1ed72d,93.30339,2.92854,,8.19807,,,,2.64044,2.92854,-0.53429,f9cbeef4-79f0-44a9-a934-c670f4ec46c0,2025-09-08,18:30:02.04,2025-09-08T13:30:02.0469248-05:00,2025-09-08T18:30:02.0469248Z,GroundBall,v3,5322,5322,,,,Undefined,OLE_REB,cc2b5778-3214-4d86-81ca-f6eee582cec4,54.72137,-138.11478,15.32018,6.61661,-5.91053,-6.93075,-1.26702,4.28264,-5.2229,180.0,2.63769,138.07323,,,,,,,,2.92942,-44.30517,,,,,,,,-0.535,35.80724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,,,,Out,-0.195568767,0.0,0.3128209702158629,Fastball,94.04558,17.292254999999997,7.380595,,,,-0.004840932112203437,0.004840932112203437,0.00709721738292529,0.006600601967442501,93.16339545438132
5,2025-09-08,13:30:31.58,2,1,"Hayes, Terry",833377,Right,OLE_REB,"Federico, Hayden",820838,Left,OLE_REB,Undefined,1,Top,1,0,0,ChangeUp,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,83.24913,-1.555307,-1.946489,1837.409435,236.365227,2:00,6.62874,1.51012,5.34333,-31.5358,9.54756,12.43009,2.54056,0.7193,76.55805,-7.335469,0.26338,0.461322,,,,,,,,,,,,-6.74528,5.60855,-1.34374,50,6.46601,3.57972,-120.78472,-4.37744,-9.99487,22.85841,-23.86356,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250908-OleMiss-Private-1,e690b9a0-8ce1-11f0-b802-852e8b1ed72d,81.70523,,,6.69108,,,,,,,f9cbeef4-79f0-44a9-a934-c670f4ec46c0,2025-09-08,18:30:31.58,2025-09-08T13:30:31.5897344-05:00,2025-09-08T18:30:31.5897344Z,,v3,5322,5322,,,,Undefined,OLE_REB,40eb06fc-d465-4f2b-9856-6a14f47ddb23,55.15622,-121.75662,11.4292,6.63056,-3.3628,-11.93178,-1.50497,4.00469,-4.99743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,StrikeCalled,-0.065092516,0.0,,Offspeed,94.04558,17.292254999999997,7.380595,-10.796450000000007,-7.7446949999999966,5.049495,-0.0036921903755956988,0.0036921903755956988,-5.988657624957097e-05,0.0028348068839913684,126.4714818708384
6,2025-09-08,13:30:49.50,2,2,"Hayes, Terry",833377,Right,OLE_REB,"Federico, Hayden",820838,Left,OLE_REB,Undefined,1,Top,1,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,94.14557,-1.153998,-2.300061,2065.498335,214.838557,1:15,6.70909,1.27173,5.82596,-16.76253,14.86099,9.64272,4.23838,-0.06412,85.93721,-4.325175,-0.573026,0.40474,,,,,,,,,,,,-5.5389,8.20351,-1.0893,50,6.6048,5.04866,-136.63614,-3.2942,-10.47204,30.08028,-16.66416,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250908-OleMiss-Private-1,f14d7180-8ce1-11f0-b802-852e8b1ed72d,93.12746,,,8.20836,,,,,,,f9cbeef4-79f0-44a9-a934-c670f4ec46c0,2025-09-08,18:30:49.50,2025-09-08T13:30:49.5030272-05:00,2025-09-08T18:30:49.5030272Z,,v3,5322,5322,,,,Undefined,OLE_REB,ae26ef73-407e-4eba-9fb6-98f011f860f5,54.67287,-137.66102,15.04014,6.70736,-2.72642,-8.33208,-1.2674,5.40546,-5.23602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,BallCalled,0.063688329,0.0,,Fastball,94.04558,17.292254999999997,7.380595,,,,0.002512105366432601,-0.002512105366432601,0.00709721738292529,0.006600601967442501,70.88349578794201
7,2025-09-08,13:31:06.45,2,3,"Hayes, Terry",833377,Right,OLE_REB,"Federico, Hayden",820838,Left,OLE_REB,Undefined,1,Top,1,1,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.99674,-1.880935,-1.224541,1849.138381,232.057792,1:45,6.61718,1.50789,5.60498,-28.04631,12.04414,13.79056,2.52308,1.51381,76.96444,-7.071416,1.23968,0.455714,,,,,,,,,,,,-7.3017,7.02772,-1.41205,50,6.43814,2.03143,-121.88616,-4.92563,-10.97287,24.18939,-21.61291,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250908-OleMiss-Private-1,fb7367a0-8ce1-11f0-b802-852e8b1ed72d,82.71081,,,7.0323,,,,,,,f9cbeef4-79f0-44a9-a934-c670f4ec46c0,2025-09-08,18:31:06.45,2025-09-08T13:31:06.4522240-05:00,2025-09-08T18:31:06.4522240Z,,v3,5322,5322,,,,Undefined,OLE_REB,071e5eaf-1658-438c-af33-42cf604ff9ec,54.89392,-122.85356,12.0947,6.61785,-4.06127,-10.80645,-1.50207,2.47027,-5.48644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,BallCalled,0.063688329,0.0,,Offspeed,94.04558,17.292254999999997,7.380595,-10.048839999999998,-5.248114999999997,6.409965,-0.0018349484280281805,0.0018349484280281805,-5.988657624957097e-05,0.0028348068839913684,113.36835334341964
8,2025-09-08,13:31:26.28,2,4,"Hayes, Terry",833377,Right,OLE_REB,"Federico, Hayden",820838,Left,OLE_REB,Undefined,1,Top,1,2,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,92.94003,-1.931601,-1.794975,2081.415077,203.650329,12:45,6.75495,1.15863,5.77352,-15.02068,17.74422,7.27721,3.70418,0.09417,84.26191,-4.804847,-0.492419,0.41198,,,,,,,,,,,,-4.22421,9.93315,-1.0146,50,6.58623,3.89054,-134.75034,-4.99135,-7.70735,31.37504,-14.05037,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250908-OleMiss-Private-1,073cad80-8ce2-11f0-b802-852e8b1ed72d,91.49105,,,8.67812,,,,,,,f9cbeef4-79f0-44a9-a934-c670f4ec46c0,2025-09-08,18:31:26.28,2025-09-08T13:31:26.2818304-05:00,2025-09-08T18:31:26.2818304Z,,v3,5322,5322,,,,Undefined,OLE_REB,de3611d5-3fea-4c6e-950e-9d38675eade2,54.72385,-135.84578,15.68752,6.75194,-4.50079,-7.02519,-1.15513,4.15964,-3.85367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,StrikeSwinging,-0.118124936,0.0,,Fastball,94.04558,17.292254999999997,7.380595,,,,0.00048553392958822764,-0.00048553392958822764,0.00709721738292529,0.006600601967442501,77.02406129042329
9,2025-09-08,13:31:49.78,2,5,"Hayes, Terry",833377,Right,OLE_REB,"Federico, Hayden",820838,Left,OLE_REB,Undefined,1,Top,1,2,2,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,78.94111,-0.498234,-0.231393,2446.964917,12.457164,6:30,6.70028,1.13823,5.34554,-58.83102,-12.98268,-3.18323,1.33032,0.6559,72.93244,-11.099888,-0.799713,0.487341,,,,,,,,,,,,1.53323,-5.95114,-1.11503,50,6.61301,0.58931,-114.67453,-3.08626,2.03194,22.14504,-40.06101,OLE_REB,OLE_REB,OleMiss,TeamExclusive,Team,20250908-OleMiss-Private-1,154730d0-8ce2-11f0-b802-852e8b1ed72d,77.34298,,,6.00866,,,,,,,f9cbeef4-79f0-44a9-a934-c670f4ec46c0,2025-09-08,18:31:49.78,2025-09-08T13:31:49.7852416-05:00,2025-09-08T18:31:49.7852416Z,,v3,5322,5322,,,,Undefined,OLE_REB,612a110a-286f-44a2-bf5d-c99b1d523b6a,55.15824,-115.66636,11.07252,6.71106,-1.29201,-20.0305,-1.13938,0.49831,1.01597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,,BallCalled,0.063688329,0.0,,Breaking,94.04558,17.292254999999997,7.380595,-15.104470000000006,-30.274935,-10.563825,0.000393459990672712,-0.000393459990672712,0.005545953463498985,0.008683169874374808,86.31971148762229
